LCLid,tstp,energy(kWh/hh)
MAC000065,2013-02-07 16:00:00, 1.0420001 
MAC000065,2013-02-07 16:30:00, 1.085 
MAC000065,2013-02-07 17:00:00, 0.998 
MAC000065,2013-02-07 17:30:00, 0.694 
MAC000065,2013-02-07 18:00:00, 0.323 
MAC000065,2013-02-07 18:30:00, 0.905 
MAC000065,2013-02-07 19:00:00, 0.87 
MAC000065,2013-02-07 19:30:00, 0.963 
MAC000065,2013-02-07 20:00:00, 0.319 
MAC000065,2013-02-07 20:30:00, 0.254 
MAC000065,2013-02-07 21:00:00, 0.422 
MAC000065,2013-02-07 21:30:00, 0.284 
MAC000065,2013-02-07 22:00:00, 0.28 
MAC000065,2013-02-07 22:30:00, 0.304 
MAC000065,2013-02-07 23:00:00, 0.259 
MAC000065,2013-02-07 23:30:00, 0.032 
MAC000065,2013-02-08 00:00:00, 0.015 
MAC000065,2013-02-08 00:30:00, 0.015 
MAC000065,2013-02-08 01:00:00, 0.015 
MAC000065,2013-02-08 01:30:00, 0.033 
MAC000065,2013-02-08 02:00:00, 0.054 
MAC000065,2013-02-08 02:30:00, 0.045 
MAC000065,2013-02-08 03:00:00, 0.012 
MAC000065,2013-02-08 03:30:00, 0.013 
MAC000065,2013-02-08 04:00:00, 0.015 
MAC000065,2013-02-08 04:30:00, 0.016 
MAC000065,2013-02-08 05:00:00, 0.015 
MAC000065,2013-02-08 05:30:00, 0.056 
MAC000065,2013-02-08 06:00:00, 0.053 
MAC000065,2013-02-08 06:30:00, 0.036 
MAC000065,2013-02-08 07:00:00, 0.097 
MAC000065,2013-02-08 07:30:00, 0.971 
MAC000065,2013-02-08 08:00:00, 0.622 
MAC000065,2013-02-08 08:30:00, 0.032 
MAC000065,2013-02-08 09:00:00, 0.097 
MAC000065,2013-02-08 09:30:00, 0.143 
MAC000065,2013-02-08 10:00:00, 0.118 
MAC000065,2013-02-08 10:30:00, 0.012 
MAC000065,2013-02-08 11:00:00, 0.017 
MAC000065,2013-02-08 11:30:00, 0.021 
MAC000065,2013-02-08 12:00:00, 0.019 
MAC000065,2013-02-08 12:30:00, 0.046 
MAC000065,2013-02-08 13:00:00, 0.05 
MAC000065,2013-02-08 13:30:00, 0.052 
MAC000065,2013-02-08 14:00:00, 0.151 
MAC000065,2013-02-08 14:30:00, 0.129 
MAC000065,2013-02-08 15:00:00, 0.194 
MAC000065,2013-02-08 15:30:00, 0.072 
MAC000065,2013-02-08 16:00:00, 0.091 
MAC000065,2013-02-08 16:30:00, 0.159 
MAC000065,2013-02-08 17:00:00, 0.116 
MAC000065,2013-02-08 17:30:00, 0.159 
MAC000065,2013-02-08 18:00:00, 0.589 
MAC000065,2013-02-08 18:30:00, 0.808 
MAC000065,2013-02-08 19:00:00, 0.153 
MAC000065,2013-02-08 19:30:00, 0.087 
MAC000065,2013-02-08 20:00:00, 0.247 
MAC000065,2013-02-08 20:30:00, 0.264 
MAC000065,2013-02-08 21:00:00, 0.309 
MAC000065,2013-02-08 21:30:00, 0.167 
MAC000065,2013-02-08 22:00:00, 0.113 
MAC000065,2013-02-08 22:30:00, 0.14 
MAC000065,2013-02-08 23:00:00, 0.359 
MAC000065,2013-02-08 23:30:00, 0.243 
MAC000065,2013-02-09 00:00:00, 0.333 
MAC000065,2013-02-09 00:30:00, 0.148 
MAC000065,2013-02-09 01:00:00, 0.053 
MAC000065,2013-02-09 01:30:00, 0.052 
MAC000065,2013-02-09 02:00:00, 0.017 
MAC000065,2013-02-09 02:30:00, 0.014 
MAC000065,2013-02-09 03:00:00, 0.015 
MAC000065,2013-02-09 03:30:00, 0.03 
MAC000065,2013-02-09 04:00:00, 0.055 
MAC000065,2013-02-09 04:30:00, 0.052 
MAC000065,2013-02-09 05:00:00, 0.115 
MAC000065,2013-02-09 05:30:00, 0.665 
MAC000065,2013-02-09 06:00:00, 0.372 
MAC000065,2013-02-09 06:30:00, 0.014 
MAC000065,2013-02-09 07:00:00, 0.044 
MAC000065,2013-02-09 07:30:00, 0.198 
MAC000065,2013-02-09 08:00:00, 1.097 
MAC000065,2013-02-09 08:30:00, 0.92 
MAC000065,2013-02-09 09:00:00, 0.93 
MAC000065,2013-02-09 09:30:00, 1.034 
MAC000065,2013-02-09 10:00:00, 0.922 
MAC000065,2013-02-09 10:30:00, 0.105 
MAC000065,2013-02-09 11:00:00, 0.027 
MAC000065,2013-02-09 11:30:00, 0.064 
MAC000065,2013-02-09 12:00:00, 0.043 
MAC000065,2013-02-09 12:30:00, 0.057 
MAC000065,2013-02-09 13:00:00, 0.036 
MAC000065,2013-02-09 13:30:00, 0.012 
MAC000065,2013-02-09 14:00:00, 0.054 
MAC000065,2013-02-09 14:30:00, 0.301 
MAC000065,2013-02-09 15:00:00, 0.473 
MAC000065,2013-02-09 15:30:00, 1.029 
MAC000065,2013-02-09 16:00:00, 0.957 
MAC000065,2013-02-09 16:30:00, 0.955 
MAC000065,2013-02-09 17:00:00, 1.122 
MAC000065,2013-02-09 17:30:00, 1.056 
MAC000065,2013-02-09 18:00:00, 1.201 
MAC000065,2013-02-09 18:30:00, 1.179 
MAC000065,2013-02-09 19:00:00, 1.169 
MAC000065,2013-02-09 19:30:00, 1.587 
MAC000065,2013-02-09 20:00:00, 0.956 
MAC000065,2013-02-09 20:30:00, 0.759 
MAC000065,2013-02-09 21:00:00, 0.943 
MAC000065,2013-02-09 21:30:00, 0.888 
MAC000065,2013-02-09 22:00:00, 0.934 
MAC000065,2013-02-09 22:30:00, 0.855 
MAC000065,2013-02-09 23:00:00, 0.543 
MAC000065,2013-02-09 23:30:00, 0.34 
MAC000065,2013-02-10 00:00:00, 0.407 
MAC000065,2013-02-10 00:30:00, 0.03 
MAC000065,2013-02-10 01:00:00, 0.049 
MAC000065,2013-02-10 01:30:00, 0.053 
MAC000065,2013-02-10 02:00:00, 0.015 
MAC000065,2013-02-10 02:30:00, 0.015 
MAC000065,2013-02-10 03:00:00, 0.016 
MAC000065,2013-02-10 03:30:00, 0.056 
MAC000065,2013-02-10 04:00:00, 0.05 
MAC000065,2013-02-10 04:30:00, 0.013 
MAC000065,2013-02-10 05:00:00, 0.015 
MAC000065,2013-02-10 05:30:00, 0.034 
MAC000065,2013-02-10 06:00:00, 0.056 
MAC000065,2013-02-10 06:30:00, 0.021 
MAC000065,2013-02-10 07:00:00, 0.012 
MAC000065,2013-02-10 07:30:00, 0.017 
MAC000065,2013-02-10 08:00:00, 0.201 
MAC000065,2013-02-10 08:30:00, 0.096 
MAC000065,2013-02-10 09:00:00, 0.075 
MAC000065,2013-02-10 09:30:00, 0.618 
MAC000065,2013-02-10 10:00:00, 0.799 
MAC000065,2013-02-10 10:30:00, 0.289 
MAC000065,2013-02-10 11:00:00, 0.658 
MAC000065,2013-02-10 11:30:00, 0.747 
MAC000065,2013-02-10 12:00:00, 0.685 
MAC000065,2013-02-10 12:30:00, 0.68 
MAC000065,2013-02-10 13:00:00, 0.826 
MAC000065,2013-02-10 13:30:00, 0.336 
MAC000065,2013-02-10 14:00:00, 0.028 
MAC000065,2013-02-10 14:30:00, 0.033 
MAC000065,2013-02-10 15:00:00, 0.219 
MAC000065,2013-02-10 15:30:00, 0.181 
MAC000065,2013-02-10 16:00:00, 0.787 
MAC000065,2013-02-10 16:30:00, 0.792 
MAC000065,2013-02-10 17:00:00, 0.837 
MAC000065,2013-02-10 17:30:00, 0.578 
MAC000065,2013-02-10 18:00:00, 0.539 
MAC000065,2013-02-10 18:30:00, 1.381 
MAC000065,2013-02-10 19:00:00, 0.606 
MAC000065,2013-02-10 19:30:00, 0.778 
MAC000065,2013-02-10 20:00:00, 1.212 
MAC000065,2013-02-10 20:30:00, 0.997 
MAC000065,2013-02-10 21:00:00, 0.338 
MAC000065,2013-02-10 21:30:00, 0.401 
MAC000065,2013-02-10 22:00:00, 0.345 
MAC000065,2013-02-10 22:30:00, 0.302 
MAC000065,2013-02-10 23:00:00, 0.312 
MAC000065,2013-02-10 23:30:00, 0.158 
MAC000065,2013-02-11 00:00:00, 0.046 
MAC000065,2013-02-11 00:30:00, 0.056 
MAC000065,2013-02-11 01:00:00, 0.024 
MAC000065,2013-02-11 01:30:00, 0.014 
MAC000065,2013-02-11 02:00:00, 0.016 
MAC000065,2013-02-11 02:30:00, 0.025 
MAC000065,2013-02-11 03:00:00, 0.054 
MAC000065,2013-02-11 03:30:00, 0.036 
MAC000065,2013-02-11 04:00:00, 0.012 
MAC000065,2013-02-11 04:30:00, 0.012 
MAC000065,2013-02-11 05:00:00, 0.017 
MAC000065,2013-02-11 05:30:00, 0.022 
MAC000065,2013-02-11 06:00:00, 0.054 
MAC000065,2013-02-11 06:30:00, 0.823 
MAC000065,2013-02-11 07:00:00, 0.757 
MAC000065,2013-02-11 07:30:00, 0.682 
MAC000065,2013-02-11 08:00:00, 0.791 
MAC000065,2013-02-11 08:30:00, 0.114 
MAC000065,2013-02-11 09:00:00, 0.149 
MAC000065,2013-02-11 09:30:00, 0.026 
MAC000065,2013-02-11 10:00:00, 0.012 
MAC000065,2013-02-11 10:30:00, 0.016 
MAC000065,2013-02-11 11:00:00, 0.019 
MAC000065,2013-02-11 11:30:00, 0.017 
MAC000065,2013-02-11 12:00:00, 0.038 
MAC000065,2013-02-11 12:30:00, 0.056 
MAC000065,2013-02-11 13:00:00, 0.121 
MAC000065,2013-02-11 13:30:00, 0.019 
MAC000065,2013-02-11 14:00:00, 0.751 
MAC000065,2013-02-11 14:30:00, 0.666 
MAC000065,2013-02-11 15:00:00, 0.662 
MAC000065,2013-02-11 15:30:00, 0.82 
MAC000065,2013-02-11 16:00:00, 0.731 
MAC000065,2013-02-11 16:30:00, 0.668 
MAC000065,2013-02-11 17:00:00, 0.597 
MAC000065,2013-02-11 17:30:00, 0.063 
MAC000065,2013-02-11 18:00:00, 0.037 
MAC000065,2013-02-11 18:30:00, 0.062 
MAC000065,2013-02-11 19:00:00, 0.236 
MAC000065,2013-02-11 19:30:00, 0.32 
MAC000065,2013-02-11 20:00:00, 0.197 
MAC000065,2013-02-11 20:30:00, 0.301 
MAC000065,2013-02-11 21:00:00, 0.213 
MAC000065,2013-02-11 21:30:00, 0.152 
MAC000065,2013-02-11 22:00:00, 0.244 
MAC000065,2013-02-11 22:30:00, 0.304 
MAC000065,2013-02-11 23:00:00, 0.294 
MAC000065,2013-02-11 23:30:00, 0.24 
MAC000065,2013-02-12 00:00:00, 0.258 
MAC000065,2013-02-12 00:30:00, 0.287 
MAC000065,2013-02-12 01:00:00, 0.07 
MAC000065,2013-02-12 01:30:00, 0.012 
MAC000065,2013-02-12 02:00:00, 0.013 
MAC000065,2013-02-12 02:30:00, 0.016 
MAC000065,2013-02-12 03:00:00, 0.014 
MAC000065,2013-02-12 03:30:00, 0.052 
MAC000065,2013-02-12 04:00:00, 0.053 
MAC000065,2013-02-12 04:30:00, 0.017 
MAC000065,2013-02-12 05:00:00, 0.012 
MAC000065,2013-02-12 05:30:00, 0.013 
MAC000065,2013-02-12 06:00:00, 0.016 
MAC000065,2013-02-12 06:30:00, 0.014 
MAC000065,2013-02-12 07:00:00, 0.043 
MAC000065,2013-02-12 07:30:00, 0.243 
MAC000065,2013-02-12 08:00:00, 0.031 
MAC000065,2013-02-12 08:30:00, 0.162 
MAC000065,2013-02-12 09:00:00, 0.022 
MAC000065,2013-02-12 09:30:00, 0.032 
MAC000065,2013-02-12 10:00:00, 0.054 
MAC000065,2013-02-12 10:30:00, 0.129 
MAC000065,2013-02-12 11:00:00, 0.041 
MAC000065,2013-02-12 11:30:00, 0.013 
MAC000065,2013-02-12 12:00:00, 0.016 
MAC000065,2013-02-12 12:30:00, 0.038 
MAC000065,2013-02-12 13:00:00, 0.054 
MAC000065,2013-02-12 13:30:00, 0.054 
MAC000065,2013-02-12 14:00:00, 0.613 
MAC000065,2013-02-12 14:30:00, 0.672 
MAC000065,2013-02-12 15:00:00, 1.084 
MAC000065,2013-02-12 15:30:00, 1 
MAC000065,2013-02-12 16:00:00, 0.547 
MAC000065,2013-02-12 16:30:00, 0.079 
MAC000065,2013-02-12 17:00:00, 0.022 
MAC000065,2013-02-12 17:30:00, 0.865 
MAC000065,2013-02-12 18:00:00, 0.802 
MAC000065,2013-02-12 18:30:00, 0.828 
MAC000065,2013-02-12 19:00:00, 0.381 
MAC000065,2013-02-12 19:30:00, 0.19 
MAC000065,2013-02-12 20:00:00, 0.173 
MAC000065,2013-02-12 20:30:00, 0.884 
MAC000065,2013-02-12 21:00:00, 0.608 
MAC000065,2013-02-12 21:30:00, 0.329 
MAC000065,2013-02-12 22:00:00, 0.216 
MAC000065,2013-02-12 22:30:00, 0.162 
MAC000065,2013-02-12 23:00:00, 0.234 
MAC000065,2013-02-12 23:30:00, 0.139 
MAC000065,2013-02-13 00:00:00, 0.238 
MAC000065,2013-02-13 00:30:00, 0.121 
MAC000065,2013-02-13 01:00:00, 0.032 
MAC000065,2013-02-13 01:30:00, 0.015 
MAC000065,2013-02-13 02:00:00, 0.018 
MAC000065,2013-02-13 02:30:00, 0.058 
MAC000065,2013-02-13 03:00:00, 0.037 
MAC000065,2013-02-13 03:30:00, 0.012 
MAC000065,2013-02-13 04:00:00, 0.018 
MAC000065,2013-02-13 04:30:00, 0.012 
MAC000065,2013-02-13 05:00:00, 0.053 
MAC000065,2013-02-13 05:30:00, 0.04 
MAC000065,2013-02-13 06:00:00, 0.014 
MAC000065,2013-02-13 06:30:00, 0.013 
MAC000065,2013-02-13 07:00:00, 0.168 
MAC000065,2013-02-13 07:30:00, 0.061 
MAC000065,2013-02-13 08:00:00, 0.088 
MAC000065,2013-02-13 08:30:00, 0.151 
MAC000065,2013-02-13 09:00:00, 0.098 
MAC000065,2013-02-13 09:30:00, 0.116 
MAC000065,2013-02-13 10:00:00, 0.147 
MAC000065,2013-02-13 10:30:00, 0.012 
MAC000065,2013-02-13 11:00:00, 0.088 
MAC000065,2013-02-13 11:30:00, 0.103 
MAC000065,2013-02-13 12:00:00, 0.074 
MAC000065,2013-02-13 12:30:00, 0.03 
MAC000065,2013-02-13 13:00:00, 0.017 
MAC000065,2013-02-13 13:30:00, 0.015 
MAC000065,2013-02-13 14:00:00, 0.143 
MAC000065,2013-02-13 14:30:00, 0.093 
MAC000065,2013-02-13 15:00:00, 0.013 
MAC000065,2013-02-13 15:30:00, 0.015 
MAC000065,2013-02-13 16:00:00, 0.021 
MAC000065,2013-02-13 16:30:00, 0.198 
MAC000065,2013-02-13 17:00:00, 0.691 
MAC000065,2013-02-13 17:30:00, 0.636 
MAC000065,2013-02-13 18:00:00, 0.637 
MAC000065,2013-02-13 18:30:00, 0.295 
MAC000065,2013-02-13 19:00:00, 0.211 
MAC000065,2013-02-13 19:30:00, 0.3 
MAC000065,2013-02-13 20:00:00, 0.214 
MAC000065,2013-02-13 20:30:00, 0.257 
MAC000065,2013-02-13 21:00:00, 0.321 
MAC000065,2013-02-13 21:30:00, 0.255 
MAC000065,2013-02-13 22:00:00, 0.153 
MAC000065,2013-02-13 22:30:00, 0.182 
MAC000065,2013-02-13 23:00:00, 0.268 
MAC000065,2013-02-13 23:30:00, 0.376 
MAC000065,2013-02-14 00:00:00, 0.356 
MAC000065,2013-02-14 00:30:00, 0.141 
MAC000065,2013-02-14 01:00:00, 0.029 
MAC000065,2013-02-14 01:30:00, 0.013 
MAC000065,2013-02-14 02:00:00, 0.016 
MAC000065,2013-02-14 02:30:00, 0.052 
MAC000065,2013-02-14 03:00:00, 0.015 
MAC000065,2013-02-14 03:30:00, 0.016 
MAC000065,2013-02-14 04:00:00, 0.013 
MAC000065,2013-02-14 04:30:00, 0.056 
MAC000065,2013-02-14 05:00:00, 0.028 
MAC000065,2013-02-14 05:30:00, 0.013 
MAC000065,2013-02-14 06:00:00, 0.015 
MAC000065,2013-02-14 06:30:00, 0.015 
MAC000065,2013-02-14 07:00:00, 0.048 
MAC000065,2013-02-14 07:30:00, 0.092 
MAC000065,2013-02-14 08:00:00, 0.155 
MAC000065,2013-02-14 08:30:00, 0.094 
MAC000065,2013-02-14 09:00:00, 0.043 
MAC000065,2013-02-14 09:30:00, 0.045 
MAC000065,2013-02-14 10:00:00, 0.013 
MAC000065,2013-02-14 10:30:00, 0.015 
MAC000065,2013-02-14 11:00:00, 0.016 
MAC000065,2013-02-14 11:30:00, 0.039 
MAC000065,2013-02-14 12:00:00, 0.162 
MAC000065,2013-02-14 12:30:00, 0.047 
MAC000065,2013-02-14 13:00:00, 0.099 
MAC000065,2013-02-14 13:30:00, 0.059 
MAC000065,2013-02-14 14:00:00, 0.015 
MAC000065,2013-02-14 14:30:00, 0.024 
MAC000065,2013-02-14 15:00:00, 0.041 
MAC000065,2013-02-14 15:30:00, 0.013 
MAC000065,2013-02-14 16:00:00, 0.152 
MAC000065,2013-02-14 16:30:00, 0.138 
MAC000065,2013-02-14 17:00:00, 0.181 
MAC000065,2013-02-14 17:30:00, 0.761 
MAC000065,2013-02-14 18:00:00, 0.809 
MAC000065,2013-02-14 18:30:00, 0.839 
MAC000065,2013-02-14 19:00:00, 0.837 
MAC000065,2013-02-14 19:30:00, 0.88 
MAC000065,2013-02-14 20:00:00, 0.417 
MAC000065,2013-02-14 20:30:00, 0.188 
MAC000065,2013-02-14 21:00:00, 0.339 
MAC000065,2013-02-14 21:30:00, 0.308 
MAC000065,2013-02-14 22:00:00, 0.807 
MAC000065,2013-02-14 22:30:00, 0.275 
MAC000065,2013-02-14 23:00:00, 0.144 
MAC000065,2013-02-14 23:30:00, 0.157 
MAC000065,2013-02-15 00:00:00, 0.132 
MAC000065,2013-02-15 00:30:00, 0.025 
MAC000065,2013-02-15 01:00:00, 0.018 
MAC000065,2013-02-15 01:30:00, 0.033 
MAC000065,2013-02-15 02:00:00, 0.033 
MAC000065,2013-02-15 02:30:00, 0.017 
MAC000065,2013-02-15 03:00:00, 0.03 
MAC000065,2013-02-15 03:30:00, 0.029 
MAC000065,2013-02-15 04:00:00, 0.016 
MAC000065,2013-02-15 04:30:00, 0.031 
MAC000065,2013-02-15 05:00:00, 0.037 
MAC000065,2013-02-15 05:30:00, 0.012 
MAC000065,2013-02-15 06:00:00, 0.017 
MAC000065,2013-02-15 06:30:00, 0.054 
MAC000065,2013-02-15 07:00:00, 0.013 
MAC000065,2013-02-15 07:30:00, 0.02 
MAC000065,2013-02-15 08:00:00, 0.084 
MAC000065,2013-02-15 08:30:00, 0.241 
MAC000065,2013-02-15 09:00:00, 0.022 
MAC000065,2013-02-15 09:30:00, 0.117 
MAC000065,2013-02-15 10:00:00, 0.04 
MAC000065,2013-02-15 10:30:00, 0.035 
MAC000065,2013-02-15 11:00:00, 0.116 
MAC000065,2013-02-15 11:30:00, 0.057 
MAC000065,2013-02-15 12:00:00, 0.022 
MAC000065,2013-02-15 12:30:00, 0.016 
MAC000065,2013-02-15 13:00:00, 0.021 
MAC000065,2013-02-15 13:30:00, 0.057 
MAC000065,2013-02-15 14:00:00, 0.029 
MAC000065,2013-02-15 14:30:00, 0.117 
MAC000065,2013-02-15 15:00:00, 0.201 
MAC000065,2013-02-15 15:30:00, 0.107 
MAC000065,2013-02-15 16:00:00, 0.043 
MAC000065,2013-02-15 16:30:00, 0.089 
MAC000065,2013-02-15 17:00:00, 0.136 
MAC000065,2013-02-15 17:30:00, 0.159 
MAC000065,2013-02-15 18:00:00, 0.334 
MAC000065,2013-02-15 18:30:00, 0.154 
MAC000065,2013-02-15 19:00:00, 0.205 
MAC000065,2013-02-15 19:30:00, 0.705 
MAC000065,2013-02-15 20:00:00, 0.263 
MAC000065,2013-02-15 20:30:00, 0.291 
MAC000065,2013-02-15 21:00:00, 0.294 
MAC000065,2013-02-15 21:30:00, 0.411 
MAC000065,2013-02-15 22:00:00, 0.273 
MAC000065,2013-02-15 22:30:00, 0.247 
MAC000065,2013-02-15 23:00:00, 0.234 
MAC000065,2013-02-15 23:30:00, 0.332 
MAC000065,2013-02-16 00:00:00, 0.343 
MAC000065,2013-02-16 00:30:00, 0.338 
MAC000065,2013-02-16 01:00:00, 0.079 
MAC000065,2013-02-16 01:30:00, 0.015 
MAC000065,2013-02-16 02:00:00, 0.044 
MAC000065,2013-02-16 02:30:00, 0.017 
MAC000065,2013-02-16 03:00:00, 0.035 
MAC000065,2013-02-16 03:30:00, 0.018 
MAC000065,2013-02-16 04:00:00, 0.016 
MAC000065,2013-02-16 04:30:00, 0.05 
MAC000065,2013-02-16 05:00:00, 0.012 
MAC000065,2013-02-16 05:30:00, 0.019 
MAC000065,2013-02-16 06:00:00, 0.047 
MAC000065,2013-02-16 06:30:00, 0.015 
MAC000065,2013-02-16 07:00:00, 0.015 
MAC000065,2013-02-16 07:30:00, 0.053 
MAC000065,2013-02-16 08:00:00, 0.014 
MAC000065,2013-02-16 08:30:00, 0.137 
MAC000065,2013-02-16 09:00:00, 0.102 
MAC000065,2013-02-16 09:30:00, 0.159 
MAC000065,2013-02-16 10:00:00, 0.101 
MAC000065,2013-02-16 10:30:00, 0.194 
MAC000065,2013-02-16 11:00:00, 0.129 
MAC000065,2013-02-16 11:30:00, 0.015 
MAC000065,2013-02-16 12:00:00, 0.022 
MAC000065,2013-02-16 12:30:00, 0.156 
MAC000065,2013-02-16 13:00:00, 0.134 
MAC000065,2013-02-16 13:30:00, 0.019 
MAC000065,2013-02-16 14:00:00, 0.019 
MAC000065,2013-02-16 14:30:00, 0.051 
MAC000065,2013-02-16 15:00:00, 0.025 
MAC000065,2013-02-16 15:30:00, 0.016 
MAC000065,2013-02-16 16:00:00, 0.035 
MAC000065,2013-02-16 16:30:00, 0.193 
MAC000065,2013-02-16 17:00:00, 0.618 
MAC000065,2013-02-16 17:30:00, 0.334 
MAC000065,2013-02-16 18:00:00, 0.335 
MAC000065,2013-02-16 18:30:00, 0.164 
MAC000065,2013-02-16 19:00:00, 0.186 
MAC000065,2013-02-16 19:30:00, 0.195 
MAC000065,2013-02-16 20:00:00, 0.41 
MAC000065,2013-02-16 20:30:00, 0.294 
MAC000065,2013-02-16 21:00:00, 0.149 
MAC000065,2013-02-16 21:30:00, 0.168 
MAC000065,2013-02-16 22:00:00, 0.287 
MAC000065,2013-02-16 22:30:00, 0.197 
MAC000065,2013-02-16 23:00:00, 0.192 
MAC000065,2013-02-16 23:30:00, 0.065 
MAC000065,2013-02-17 00:00:00, 0.04 
MAC000065,2013-02-17 00:30:00, 0.033 
MAC000065,2013-02-17 01:00:00, 0.028 
MAC000065,2013-02-17 01:30:00, 0.018 
MAC000065,2013-02-17 02:00:00, 0.035 
MAC000065,2013-02-17 02:30:00, 0.033 
MAC000065,2013-02-17 03:00:00, 0.02 
MAC000065,2013-02-17 03:30:00, 0.045 
MAC000065,2013-02-17 04:00:00, 0.013 
MAC000065,2013-02-17 04:30:00, 0.048 
MAC000065,2013-02-17 05:00:00, 0.012 
MAC000065,2013-02-17 05:30:00, 0.038 
MAC000065,2013-02-17 06:00:00, 0.013 
MAC000065,2013-02-17 06:30:00, 0.049 
MAC000065,2013-02-17 07:00:00, 0.193 
MAC000065,2013-02-17 07:30:00, 0.863 
MAC000065,2013-02-17 08:00:00, 0.055 
MAC000065,2013-02-17 08:30:00, 0.458 
MAC000065,2013-02-17 09:00:00, 0.646 
MAC000065,2013-02-17 09:30:00, 0.158 
MAC000065,2013-02-17 10:00:00, 0.024 
MAC000065,2013-02-17 10:30:00, 1.064 
MAC000065,2013-02-17 11:00:00, 0.277 
MAC000065,2013-02-17 11:30:00, 0.293 
MAC000065,2013-02-17 12:00:00, 1.0650001 
MAC000065,2013-02-17 12:30:00, 1.15 
MAC000065,2013-02-17 13:00:00, 0.103 
MAC000065,2013-02-17 13:30:00, 0.024 
MAC000065,2013-02-17 14:00:00, 0.326 
MAC000065,2013-02-17 14:30:00, 0.103 
MAC000065,2013-02-17 15:00:00, 0.036 
MAC000065,2013-02-17 15:30:00, 0.062 
MAC000065,2013-02-17 16:00:00, 0.024 
MAC000065,2013-02-17 16:30:00, 0.075 
MAC000065,2013-02-17 17:00:00, 0.211 
MAC000065,2013-02-17 17:30:00, 0.686 
MAC000065,2013-02-17 18:00:00, 0.296 
MAC000065,2013-02-17 18:30:00, 0.207 
MAC000065,2013-02-17 19:00:00, 0.189 
MAC000065,2013-02-17 19:30:00, 0.311 
MAC000065,2013-02-17 20:00:00, 0.216 
MAC000065,2013-02-17 20:30:00, 0.269 
MAC000065,2013-02-17 21:00:00, 0.443 
MAC000065,2013-02-17 21:30:00, 0.3 
MAC000065,2013-02-17 22:00:00, 0.232 
MAC000065,2013-02-17 22:30:00, 0.138 
MAC000065,2013-02-17 23:00:00, 0.155 
MAC000065,2013-02-17 23:30:00, 0.091 
MAC000065,2013-02-18 00:00:00, 0.027 
MAC000065,2013-02-18 00:30:00, 0.029 
MAC000065,2013-02-18 01:00:00, 0.022 
MAC000065,2013-02-18 01:30:00, 0.016 
MAC000065,2013-02-18 02:00:00, 0.05 
MAC000065,2013-02-18 02:30:00, 0.012 
MAC000065,2013-02-18 03:00:00, 0.016 
MAC000065,2013-02-18 03:30:00, 0.056 
MAC000065,2013-02-18 04:00:00, 0.016 
MAC000065,2013-02-18 04:30:00, 0.015 
MAC000065,2013-02-18 05:00:00, 0.035 
MAC000065,2013-02-18 05:30:00, 0.038 
MAC000065,2013-02-18 06:00:00, 0.012 
MAC000065,2013-02-18 06:30:00, 0.015 
MAC000065,2013-02-18 07:00:00, 0.05 
MAC000065,2013-02-18 07:30:00, 0.22 
MAC000065,2013-02-18 08:00:00, 0.383 
MAC000065,2013-02-18 08:30:00, 0.6 
MAC000065,2013-02-18 09:00:00, 0.416 
MAC000065,2013-02-18 09:30:00, 0.036 
MAC000065,2013-02-18 10:00:00, 0.02 
MAC000065,2013-02-18 10:30:00, 0.164 
MAC000065,2013-02-18 11:00:00, 0.043 
MAC000065,2013-02-18 11:30:00, 0.034 
MAC000065,2013-02-18 12:00:00, 0.608 
MAC000065,2013-02-18 12:30:00, 0.409 
MAC000065,2013-02-18 13:00:00, 0.106 
MAC000065,2013-02-18 13:30:00, 0.333 
MAC000065,2013-02-18 14:00:00, 0.46 
MAC000065,2013-02-18 14:30:00, 0.087 
MAC000065,2013-02-18 15:00:00, 0.234 
MAC000065,2013-02-18 15:30:00, 0.187 
MAC000065,2013-02-18 16:00:00, 0.059 
MAC000065,2013-02-18 16:30:00, 0.166 
MAC000065,2013-02-18 17:00:00, 0.119 
MAC000065,2013-02-18 17:30:00, 0.074 
MAC000065,2013-02-18 18:00:00, 0.15 
MAC000065,2013-02-18 18:30:00, 0.438 
MAC000065,2013-02-18 19:00:00, 0.292 
MAC000065,2013-02-18 19:30:00, 0.317 
MAC000065,2013-02-18 20:00:00, 0.467 
MAC000065,2013-02-18 20:30:00, 0.31 
MAC000065,2013-02-18 21:00:00, 0.175 
MAC000065,2013-02-18 21:30:00, 0.307 
MAC000065,2013-02-18 22:00:00, 0.245 
MAC000065,2013-02-18 22:30:00, 0.282 
MAC000065,2013-02-18 23:00:00, 0.177 
MAC000065,2013-02-18 23:30:00, 0.193 
MAC000065,2013-02-19 00:00:00, 0.208 
MAC000065,2013-02-19 00:30:00, 0.073 
MAC000065,2013-02-19 01:00:00, 0.017 
MAC000065,2013-02-19 01:30:00, 0.047 
MAC000065,2013-02-19 02:00:00, 0.015 
MAC000065,2013-02-19 02:30:00, 0.033 
MAC000065,2013-02-19 03:00:00, 0.03 
MAC000065,2013-02-19 03:30:00, 0.014 
MAC000065,2013-02-19 04:00:00, 0.015 
MAC000065,2013-02-19 04:30:00, 0.07 
MAC000065,2013-02-19 05:00:00, 0.074 
MAC000065,2013-02-19 05:30:00, 0.016 
MAC000065,2013-02-19 06:00:00, 0.024 
MAC000065,2013-02-19 06:30:00, 0.047 
MAC000065,2013-02-19 07:00:00, 0.012 
